CUSTOM.date [local],CUSTOM.updateTime [local],OSD.flyTime,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.yaw,OSD.yaw [360],OSD.directionOfTravel,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.gpsNum,OSD.gpsLevel,OSD.isGPSUsed,OSD.nonGPSCause,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.ctrlDevice,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.motorFailReason,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceletorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.filename,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.mode,RC.goHomeDepressed,RC.recordDepressed,RC.shutterDepressed,RC.playbackDepressed,RC.wheelDepressed,RC.wheelOffset,RC.custom1Depressed,RC.custom2Depressed,RC.custom3Depressed,RC.custom4Depressed,BATTERY.chargeLevel,BATTERY.currentPV [V],BATTERY.currentCapacity [mAh],BATTERY.fullCapacity [mAh],BATTERY.voltage [V],BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1 [V],BATTERY.cellVoltage2 [V],BATTERY.maxCellVoltageDeviation,BATTERY.isCellVoltageDeviationHigh,BATTERY.isVoltageLow,BATTERY.current [A],BATTERY.temperature [F],BATTERY.minTemperature [F],BATTERY.maxTemperature [F],BATTERY.usefulTime [s],BATTERY.goHomeTime [s],BATTERY.landTime [s],BATTERY.goHomeBattery,BATTERY.landBattery,BATTERY.safeFlyRadius,BATTERY.volumeConsume,BATTERY.status,BATTERY.goHomeStatus,BATTERY.goHomeCountdown,BATTERY.lowWarning,BATTERY.lowWarningGoHome,BATTERY.seriousLowWarning,BATTERY.seriousLowWarningLanding,BATTERY.timesCharged,MC.failSafeAction,MC.isObstacleAvoidanceEnabled,MC.isCollisionAvoidanceEnabled,MC.isRthObstacleAvoidanceEnabled,MC.isBraking,MC.isAvoidingObstacle,MC.isAvoidingActiveObstacle,MC.isAscentLimitedByObstacle,MC.isLandingConfirmationNeeded,MC.atLowAltitudeLimit,MC.atDistanceLimit,MC.atAirportAltitudeLimit,MC.atAirportBoundary,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.isHomeRecord,HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleFlightModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.iocMode,HOME.goHomeHeight [ft],HOME.courseLockAngle,HOME.forceLandingHeight [ft],HOME.wind,HOME.dataRecorderFileIndex,RECOVER.appType,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.photoNum,DETAILS.videoTime [s],DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.batterySerial,DETAILS.appName,DETAILS.appType,DETAILS.appVersion,DETAILS.guid,SERIAL.flightController,SERIAL.camera,SERIAL.gimbal,SERIAL.rc,SERIAL.battery,APPGPS.latitude,APPGPS.longitude,APPGPS.accuracy,APP.tip,APP.warning
2/14/2024,07:27.0,0m 1.0s,1,6.974255381,79.91400755,0,0,0.3,50,0.3,0,0,0,0,0,0,0,0,-2.6,-0.5,-40.4,319.6,,Starting Motors,Other,Takeoff (RC Assisted),14,5,TRUE,,Mavic Mini,TRUE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-38.3,321.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,,100,1024,1024,1024,1024,2,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,96,8.158,2061,2138,8.163,FALSE,4.082,4.077,0.005,FALSE,FALSE,NA,83.8,83.8,83.8,0,1,0,0,5,2441.6,610.41,,Idle,0,20,FALSE,5,TRUE,5,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.974252732,79.91401177,1.8,143,328,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,246,,16.4,Calm,25,,1.12.8,Mavic Mini,1SDCH7G0169R0K,1SFLH6Q0AB03DJ,1SRCH7F014TAHX,1U5X071EXP6C9Y,89.7,0.2,3.2,5.002021,1.11847,0,0,Mavic Mini,1SDCH7G0169R0K,1SFLH6Q0AB03DJ,1SRCH7F014TAHX,1U5X071EXP6C9Y,DJI Fly,,1.12.8,7E2448F0-6EA0-ED74-D40F-13496234AA94,1SDCH7G0169R0K,,,,,,,,,
2/14/2024,07:27.0,0m 1.1s,1.1,6.974255437,79.91400744,0,0,0.3,50,0.3,0,0,0,0,0,0,0,0,-2.5,-0.4,-40.5,319.5,,Manual Takeoff,Other,Takeoff (RC Assisted),14,5,TRUE,,Mavic Mini,TRUE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-38.3,321.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,,100,1024,1024,1024,1024,2,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,96,8.158,2061,2138,8.163,FALSE,4.082,4.077,0.005,FALSE,FALSE,NA,83.8,83.8,83.8,0,1,0,0,5,2441.6,610.41,,Idle,0,20,FALSE,5,TRUE,5,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.974252732,79.91401177,1.8,143,328,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,246,,16.4,Calm,25,,1.12.8,Mavic Mini,1SDCH7G0169R0K,1SFLH6Q0AB03DJ,1SRCH7F014TAHX,1U5X071EXP6C9Y,89.7,0.2,3.2,5.002021,1.11847,0,0,Mavic Mini,1SDCH7G0169R0K,1SFLH6Q0AB03DJ,1SRCH7F014TAHX,1U5X071EXP6C9Y,DJI Fly,,1.12.8,7E2448F0-6EA0-ED74-D40F-13496234AA94,1SDCH7G0169R0K,,,,,,,,Flight mode changed to Manual Takeoff.,
2/14/2024,07:27.1,0m 1.2s,1.2,6.974255484,79.91400734,0,0,0.3,50,0.4,0,0,0,0,0,0,0,0,-2.6,-0.4,-40.4,319.6,,Manual Takeoff,Other,Takeoff (RC Assisted),14,5,TRUE,,Mavic Mini,TRUE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-38.3,321.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,,100,1024,1024,1024,1024,2,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,96,8.158,2061,2138,8.163,FALSE,4.082,4.077,0.005,FALSE,FALSE,NA,83.8,83.8,83.8,0,1,0,0,5,2441.6,610.41,,Idle,0,20,FALSE,5,TRUE,5,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.974252732,79.91401177,1.8,143,328,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,246,,16.4,Calm,25,,1.12.8,Mavic Mini,1SDCH7G0169R0K,1SFLH6Q0AB03DJ,1SRCH7F014TAHX,1U5X071EXP6C9Y,89.7,0.2,3.2,5.002021,1.11847,0,0,Mavic Mini,1SDCH7G0169R0K,1SFLH6Q0AB03DJ,1SRCH7F014TAHX,1U5X071EXP6C9Y,DJI Fly,,1.12.8,7E2448F0-6EA0-ED74-D40F-13496234AA94,1SDCH7G0169R0K,,,,,,,,,
2/14/2024,07:27.2,0m 1.3s,1.3,6.974255506,79.91400722,0,0,0.3,50,0.4,0,0,0,0,0,0,0,0,-2.6,-0.5,-40.4,319.6,,Manual Takeoff,Other,Takeoff (RC Assisted),14,5,TRUE,,Mavic Mini,TRUE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-38.3,321.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,,100,1024,1024,1024,1024,2,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,96,8.158,2061,2138,8.163,FALSE,4.082,4.077,0.005,FALSE,FALSE,NA,83.8,83.8,83.8,0,1,0,0,5,2441.6,610.41,,Idle,0,20,FALSE,5,TRUE,5,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.974252732,79.91401177,1.9,143,328,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,246,,16.4,Calm,25,,1.12.8,Mavic Mini,1SDCH7G0169R0K,1SFLH6Q0AB03DJ,1SRCH7F014TAHX,1U5X071EXP6C9Y,89.7,0.2,3.2,5.002021,1.11847,0,0,Mavic Mini,1SDCH7G0169R0K,1SFLH6Q0AB03DJ,1SRCH7F014TAHX,1U5X071EXP6C9Y,DJI Fly,,1.12.8,7E2448F0-6EA0-ED74-D40F-13496234AA94,1SDCH7G0169R0K,,,,,,,,,
2/14/2024,07:27.3,0m 1.4s,1.4,6.974255516,79.91400713,0,0,0.3,50,0.5,0,0,0,0,0,0,0,0,-2.6,-0.4,-40.4,319.6,,Manual Takeoff,Other,Takeoff (RC Assisted),14,5,TRUE,,Mavic Mini,TRUE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-38.3,321.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,,100,1024,1024,1024,1024,2,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,96,8.158,2061,2138,8.163,FALSE,4.082,4.077,0.005,FALSE,FALSE,NA,83.8,83.8,83.8,0,1,0,0,5,2441.6,610.41,,Idle,0,20,FALSE,5,TRUE,5,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.974252732,79.91401177,1.9,143,328,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,246,,16.4,Calm,25,,1.12.8,Mavic Mini,1SDCH7G0169R0K,1SFLH6Q0AB03DJ,1SRCH7F014TAHX,1U5X071EXP6C9Y,89.7,0.2,3.2,5.002021,1.11847,0,0,Mavic Mini,1SDCH7G0169R0K,1SFLH6Q0AB03DJ,1SRCH7F014TAHX,1U5X071EXP6C9Y,DJI Fly,,1.12.8,7E2448F0-6EA0-ED74-D40F-13496234AA94,1SDCH7G0169R0K,,,,,,,,,
2/14/2024,07:27.4,0m 1.5s,1.5,6.974255557,79.91400708,0,0,0.3,50,0.5,0,0,0,0,0,0,0,0,-2.6,-0.4,-40.5,319.5,,Manual Takeoff,Other,Takeoff (RC Assisted),14,5,TRUE,,Mavic Mini,TRUE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-38.3,321.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,,100,1024,1024,1024,1024,2,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,96,8.158,2061,2138,8.163,FALSE,4.082,4.077,0.005,FALSE,FALSE,NA,83.8,83.8,83.8,0,1,0,0,5,2441.6,610.41,,Idle,0,20,FALSE,5,TRUE,5,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.974252732,79.91401177,1.9,143,328,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,246,,16.4,Calm,25,,1.12.8,Mavic Mini,1SDCH7G0169R0K,1SFLH6Q0AB03DJ,1SRCH7F014TAHX,1U5X071EXP6C9Y,89.7,0.2,3.2,5.002021,1.11847,0,0,Mavic Mini,1SDCH7G0169R0K,1SFLH6Q0AB03DJ,1SRCH7F014TAHX,1U5X071EXP6C9Y,DJI Fly,,1.12.8,7E2448F0-6EA0-ED74-D40F-13496234AA94,1SDCH7G0169R0K,,,,,,,,,
2/14/2024,07:27.6,0m 1.6s,1.6,6.974255598,79.91400704,0,0,0.3,50,0.5,0,0,0,0,0,0,0,0,-2.6,-0.4,-40.4,319.6,,Manual Takeoff,Other,Takeoff (RC Assisted),14,5,TRUE,,Mavic Mini,TRUE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-38.3,321.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,,100,1024,1024,1024,1024,2,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,96,8.158,2061,2138,8.163,FALSE,4.082,4.077,0.005,FALSE,FALSE,NA,83.8,83.8,83.8,0,1,0,0,5,2441.6,610.41,,Idle,0,20,FALSE,5,TRUE,5,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.974252732,79.91401177,2,143,328,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,246,,16.4,Calm,25,,1.12.8,Mavic Mini,1SDCH7G0169R0K,1SFLH6Q0AB03DJ,1SRCH7F014TAHX,1U5X071EXP6C9Y,89.7,0.2,3.2,5.002021,1.11847,0,0,Mavic Mini,1SDCH7G0169R0K,1SFLH6Q0AB03DJ,1SRCH7F014TAHX,1U5X071EXP6C9Y,DJI Fly,,1.12.8,7E2448F0-6EA0-ED74-D40F-13496234AA94,1SDCH7G0169R0K,,,,,,,,,
2/14/2024,07:27.7,0m 1.7s,1.7,6.97425572,79.91400702,0,0,0.3,50,0.6,0,0,0,0,0,0,0,0,-2.6,-0.4,-40.5,319.5,,Manual Takeoff,Other,Takeoff (RC Assisted),14,5,TRUE,,Mavic Mini,TRUE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-38.3,321.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,,100,1024,1024,1024,1024,2,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,96,8.158,2061,2138,8.163,FALSE,4.082,4.077,0.005,FALSE,FALSE,NA,83.8,83.8,83.8,0,1,0,0,5,2441.6,610.41,,Idle,0,20,FALSE,5,TRUE,5,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.974252732,79.91401177,2,143,328,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,246,,16.4,Calm,25,,1.12.8,Mavic Mini,1SDCH7G0169R0K,1SFLH6Q0AB03DJ,1SRCH7F014TAHX,1U5X071EXP6C9Y,89.7,0.2,3.2,5.002021,1.11847,0,0,Mavic Mini,1SDCH7G0169R0K,1SFLH6Q0AB03DJ,1SRCH7F014TAHX,1U5X071EXP6C9Y,DJI Fly,,1.12.8,7E2448F0-6EA0-ED74-D40F-13496234AA94,1SDCH7G0169R0K,,,,,,,,,
2/14/2024,07:27.8,0m 1.8s,1.8,6.974255774,79.91400694,0,0,0.3,50,0.6,0,0,0,0,0,0,0,0,-2.5,-0.5,-40.4,319.6,,Manual Takeoff,Other,Takeoff (RC Assisted),14,5,TRUE,,Mavic Mini,TRUE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-38.3,321.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,,100,1024,1024,1024,1024,2,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,96,8.16,2061,2138,8.163,FALSE,4.081,4.079,0.005,FALSE,FALSE,NA,83.8,83.8,83.8,0,1,0,0,5,2441.6,610.41,,Idle,0,20,FALSE,5,TRUE,5,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.974252732,79.91401177,2,143,328,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,246,,16.4,Calm,25,,1.12.8,Mavic Mini,1SDCH7G0169R0K,1SFLH6Q0AB03DJ,1SRCH7F014TAHX,1U5X071EXP6C9Y,89.7,0.2,3.2,5.002021,1.11847,0,0,Mavic Mini,1SDCH7G0169R0K,1SFLH6Q0AB03DJ,1SRCH7F014TAHX,1U5X071EXP6C9Y,DJI Fly,,1.12.8,7E2448F0-6EA0-ED74-D40F-13496234AA94,1SDCH7G0169R0K,,,,,,,,,
2/14/2024,07:27.9,0m 1.9s,1.9,6.974255832,79.91400684,0,0,0.3,50,0.6,0,0,0,0,0,0,0,0,-2.6,-0.5,-40.4,319.6,,Manual Takeoff,Other,Takeoff (RC Assisted),14,5,TRUE,,Mavic Mini,TRUE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-38.3,321.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,,100,1024,1024,1024,1024,2,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,96,8.16,2061,2138,8.157,FALSE,4.081,4.079,0.005,FALSE,FALSE,NA,83.8,83.8,83.8,0,2,0,0,5,2508.2,627.05,,Idle,0,20,FALSE,5,TRUE,5,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.974252732,79.91401177,2.1,143,328,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,246,,16.4,Calm,25,,1.12.8,Mavic Mini,1SDCH7G0169R0K,1SFLH6Q0AB03DJ,1SRCH7F014TAHX,1U5X071EXP6C9Y,89.7,0.2,3.2,5.002021,1.11847,0,0,Mavic Mini,1SDCH7G0169R0K,1SFLH6Q0AB03DJ,1SRCH7F014TAHX,1U5X071EXP6C9Y,DJI Fly,,1.12.8,7E2448F0-6EA0-ED74-D40F-13496234AA94,1SDCH7G0169R0K,,,,,,,,,
2/14/2024,07:28.0,0m 2.0s,2,6.974255882,79.91400675,0,0,0.3,50,0.7,0,0,0,0,0,0,0,0,-2.6,-0.5,-40.5,319.5,,Manual Takeoff,Other,Takeoff (RC Assisted),14,5,TRUE,,Mavic Mini,TRUE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-38.3,321.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,,100,1024,1024,1024,1024,2,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,96,8.16,2061,2138,8.157,FALSE,4.081,4.079,0.005,FALSE,FALSE,NA,83.8,83.8,83.8,0,2,0,0,5,2508.2,627.05,,Idle,0,20,FALSE,5,TRUE,5,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.974252732,79.91401177,2.1,143,328,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,246,,16.4,Calm,25,,1.12.8,Mavic Mini,1SDCH7G0169R0K,1SFLH6Q0AB03DJ,1SRCH7F014TAHX,1U5X071EXP6C9Y,89.7,0.2,3.2,5.002021,1.11847,0,0,Mavic Mini,1SDCH7G0169R0K,1SFLH6Q0AB03DJ,1SRCH7F014TAHX,1U5X071EXP6C9Y,DJI Fly,,1.12.8,7E2448F0-6EA0-ED74-D40F-13496234AA94,1SDCH7G0169R0K,,,,,6.974232607,79.91404736,5,,
2/14/2024,07:28.1,0m 2.1s,2.1,6.974255886,79.91400669,0,0,0.3,50,0.7,0,0,0,0,0,0,0,0,-2.6,-0.5,-40.4,319.6,,Manual Takeoff,Other,Takeoff (RC Assisted),14,5,TRUE,,Mavic Mini,TRUE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-38.3,321.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,,100,1024,1024,1024,1024,2,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,96,8.16,2061,2138,8.157,FALSE,4.081,4.079,0.005,FALSE,FALSE,NA,83.8,83.8,83.8,0,2,0,0,5,2508.2,627.05,,Idle,0,20,FALSE,5,TRUE,5,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.974252732,79.91401177,2.1,143,328,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,246,,16.4,Calm,25,,1.12.8,Mavic Mini,1SDCH7G0169R0K,1SFLH6Q0AB03DJ,1SRCH7F014TAHX,1U5X071EXP6C9Y,89.7,0.2,3.2,5.002021,1.11847,0,0,Mavic Mini,1SDCH7G0169R0K,1SFLH6Q0AB03DJ,1SRCH7F014TAHX,1U5X071EXP6C9Y,DJI Fly,,1.12.8,7E2448F0-6EA0-ED74-D40F-13496234AA94,1SDCH7G0169R0K,,,,,6.974232607,79.91404736,5,,
2/14/2024,07:28.2,0m 2.2s,2.2,6.974255854,79.91400664,0,0,0.3,50,0.7,0,0,0,0,0,0,0,0,-2.6,-0.5,-40.5,319.5,,Manual Takeoff,Other,Takeoff (RC Assisted),14,5,TRUE,,Mavic Mini,TRUE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-38.3,321.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,,100,1024,1024,1024,1024,2,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,96,8.16,2061,2138,8.157,FALSE,4.081,4.079,0.005,FALSE,FALSE,NA,83.8,83.8,83.8,0,2,0,0,5,2508.2,627.05,,Idle,0,20,FALSE,5,TRUE,5,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.974252732,79.91401177,2.1,143,328,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,246,,16.4,Calm,25,,1.12.8,Mavic Mini,1SDCH7G0169R0K,1SFLH6Q0AB03DJ,1SRCH7F014TAHX,1U5X071EXP6C9Y,89.7,0.2,3.2,5.002021,1.11847,0,0,Mavic Mini,1SDCH7G0169R0K,1SFLH6Q0AB03DJ,1SRCH7F014TAHX,1U5X071EXP6C9Y,DJI Fly,,1.12.8,7E2448F0-6EA0-ED74-D40F-13496234AA94,1SDCH7G0169R0K,,,,,6.974232607,79.91404736,5,,
2/14/2024,07:28.3,0m 2.3s,2.3,6.974255889,79.91400655,0,0,0.3,50,0.7,0,0,0,0,0,0,0,0,-2.6,-0.5,-40.4,319.6,,Manual Takeoff,Other,Takeoff (RC Assisted),14,5,TRUE,,Mavic Mini,TRUE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-38.3,321.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,,100,1024,1024,1024,1024,2,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,96,8.16,2061,2138,8.157,FALSE,4.081,4.079,0.005,FALSE,FALSE,NA,83.8,83.8,83.8,0,2,0,0,5,2508.2,627.05,,Idle,0,20,FALSE,5,TRUE,5,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.974252732,79.91401177,2.2,143,328,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,246,,16.4,Calm,25,,1.12.8,Mavic Mini,1SDCH7G0169R0K,1SFLH6Q0AB03DJ,1SRCH7F014TAHX,1U5X071EXP6C9Y,89.7,0.2,3.2,5.002021,1.11847,0,0,Mavic Mini,1SDCH7G0169R0K,1SFLH6Q0AB03DJ,1SRCH7F014TAHX,1U5X071EXP6C9Y,DJI Fly,,1.12.8,7E2448F0-6EA0-ED74-D40F-13496234AA94,1SDCH7G0169R0K,,,,,6.974232607,79.91404736,5,,
